label_true	label_predicted	Danish	Dutch	English	Finnish	French	German	Hungarian	Italian	Japanese	Korean	Mandarin	Polish	Portuguese	Russian	Spanish	Swedish	Turkish	Estonian	Arabic	Basque	Catalan
Estonian	Estonian	0.00010390548	0.005479446	0.0024378388	0.00012837688	0.006880307	0.0029791773	3.557463e-05	0.012766256	0.00077214895	3.2831776e-06	4.625673e-05	0.00014034193	0.0048898775	0.057360876	0.034533873	0.00014714847	0.0011876104	0.99675953	0.00014301114	0.0136417495	0.03898992
Estonian	Estonian	0.008069491	0.08480932	0.025304109	0.008480474	0.08588053	0.058706895	0.0036570826	0.43274307	0.021308832	0.0017627296	0.020865785	0.006936449	0.037782226	0.13162254	0.25808316	0.060689624	0.07052499	0.65731883	0.13706954	0.48323962	0.12080947
English	German	0.010962334	0.5805876	0.37381247	0.0025933175	0.2542663	0.626534	0.00021957466	0.029990163	0.014915429	0.0006547323	0.022588825	0.013041661	0.08068732	0.07504426	0.03968525	0.028683756	0.14633967	0.003146771	0.13981773	0.019516787	0.09034159
French	Spanish	0.0037876447	0.03856764	0.05921385	0.002368162	0.49101442	0.050138436	0.00033699977	0.48527923	0.07457026	0.0011139032	0.061471526	0.0026110446	0.17571755	0.1990111	0.49428383	0.0434099	0.12329057	0.045055177	0.038247142	0.36185908	0.20053773
Italian	Spanish	0.0015022625	0.020004109	0.020995975	0.0018803002	0.18500909	0.027719278	0.00078743894	0.3458202	0.041007265	0.00052025047	0.006207086	0.0013781408	0.10641664	0.12002577	0.5960292	0.012624163	0.06432853	0.10421861	0.06574121	0.5177736	0.41748056
Catalan	Catalan	0.00088978565	0.06638532	0.020020412	0.0035643158	0.0468242	0.07177345	0.002051215	0.10947545	0.013331927	0.00033942002	0.0019075925	0.0014232789	0.117519684	0.15997855	0.44496265	0.027576732	0.041194588	0.34667155	0.013022118	0.1884839	0.76153255
Spanish	Spanish	0.0015452763	0.05496483	0.040177613	0.0057658046	0.32386264	0.084441975	0.002000316	0.33494067	0.35858598	0.0018413406	0.0145092895	0.0076758345	0.13487099	0.36627647	0.5029801	0.12147321	0.15457845	0.13769192	0.08384186	0.23750108	0.34041494
Portuguese	Portuguese	0.021042807	0.16767596	0.07344313	0.019112278	0.0053112777	0.05717694	0.0053023347	0.012791332	0.0013689385	0.0022391765	0.00089014665	0.05912275	0.97418994	0.07420735	0.03642775	0.05243712	0.0025391772	0.0029200078	0.0013638752	0.000121163364	0.0066578523
English	English	0.09141772	0.113428414	0.8609629	0.105813935	0.04022778	0.14842582	0.05127028	0.051902086	0.022260318	0.04819495	0.06583255	0.06803362	0.05467247	0.09866895	0.019246548	0.41199166	0.035050742	0.011512812	0.033068832	0.009686014	0.013803476
Spanish	Italian	0.07929342	0.084966816	0.03320947	0.07139989	0.251096	0.023619208	0.10137654	0.5503309	0.35484257	0.24029718	0.0327141	0.2063859	0.17294234	0.20361063	0.24266812	0.36413568	0.12521015	0.0070216656	0.30844474	0.03677404	0.03400509
Catalan	Catalan	0.0017575314	0.2849796	0.31666785	0.0015317186	0.08916713	0.093385376	0.00536183	0.2832551	0.011874232	0.0013923413	0.012257764	0.0010139536	0.113549836	0.12935838	0.19671692	0.020512016	0.16458592	0.13675211	0.014409929	0.10886363	0.77115536
Estonian	Estonian	0.031737596	0.033955406	0.02282355	0.14291304	0.028384939	0.0695043	0.06970568	0.02325544	0.23524088	0.020366225	0.0022300808	0.40656248	0.05577409	0.33606005	0.110585414	0.122932255	0.03257034	0.7692161	0.087350614	0.016287388	0.027732188
Estonian	Estonian	0.0017510526	0.050592422	0.020479504	0.0009045943	0.051553935	0.0534265	0.0001412701	0.096767694	0.0023165985	0.00031258067	0.0074808216	0.0031832112	0.07263165	0.45077637	0.10870366	0.004202971	0.01881757	0.8092887	0.0060311323	0.1406428	0.29434922
Estonian	Estonian	0.00039258873	0.5144884	0.15427977	0.0013083447	0.11707207	0.19384451	0.006003309	0.11166634	0.009248503	0.00048241002	0.0072361883	0.00055631803	0.08532703	0.49975136	0.27928263	0.036626298	0.1135272	0.53568107	0.016054323	0.046925116	0.09432562
Estonian	Estonian	0.00589898	0.03693883	0.033038605	0.035433546	0.016213387	0.026715957	0.005853286	0.029685196	0.010899805	0.004391503	0.0011364033	0.00947868	0.019472623	0.10181854	0.12888747	0.025117287	0.053734366	0.9693097	0.025984986	0.092051595	0.12060651
Catalan	Catalan	0.0038236014	0.056498416	0.062163983	0.0015526334	0.08351629	0.026308592	0.0009042397	0.21480757	0.056524675	0.0020925088	0.0034032618	0.0011237809	0.1288869	0.1418333	0.3024112	0.0858305	0.084626965	0.07517398	0.3049058	0.44854704	0.702411
Spanish	Spanish	0.0006355051	0.1094976	0.07291377	0.0019713077	0.09873467	0.029757706	0.0012716672	0.18900765	0.010302317	0.0003968302	0.008412285	0.0010546524	0.413313	0.1543875	0.64590514	0.016097168	0.24309577	0.08001359	0.040732753	0.09164682	0.49847782
English	English	0.0028008432	0.110002995	0.72996914	0.0026019572	0.28352985	0.05187877	0.002417888	0.28605658	0.024328016	0.006100935	0.17513762	0.00083442515	0.19617313	0.033610743	0.14102156	0.24392822	0.33264583	0.014797911	0.0917414	0.047106024	0.13528727
Estonian	Estonian	0.005569584	0.051293425	0.016442528	0.17484987	0.025787996	0.0053665987	0.013859971	0.1411023	0.010589326	0.0017105314	0.00059034047	0.03102702	0.07161876	0.05238572	0.20079485	0.034317166	0.029534075	0.8666812	0.004606453	0.034241255	0.3768942
Portuguese	Portuguese	0.19327004	0.2556631	0.21774967	0.054173976	0.10503479	0.108915314	0.023023708	0.048030328	0.027063929	0.018209128	0.010015779	0.17369045	0.64812046	0.5852662	0.0968429	0.051133882	0.07172669	0.018627679	0.031775784	0.022620423	0.090916745
Estonian	Estonian	0.005387094	0.03548367	0.114708096	0.0054467833	0.049845774	0.20483425	0.00051414745	0.08624399	0.07636182	0.0013932347	0.0035445904	0.009634029	0.07471193	0.247933	0.38685304	0.022947341	0.08541734	0.6810727	0.12582043	0.4634861	0.093086384
Catalan	Catalan	0.00072752056	0.3437958	0.25336245	0.00026460653	0.16557568	0.38243476	0.00086634804	0.1953542	0.018086262	0.00068662845	0.013169255	0.0026605695	0.095270924	0.21222062	0.20031905	0.025174998	0.3701042	0.029597133	0.11168499	0.29793197	0.52086633
Swedish	Spanish	0.06621969	0.060675237	0.008107198	0.2034065	0.05477023	0.046277136	0.020738687	0.057973377	0.00508196	0.0029856162	0.0002604949	0.19676572	0.11090496	0.33692864	0.61074555	0.110935345	0.037420288	0.40685916	0.030201228	0.36464557	0.3014281
English	English	0.0022935793	0.12181141	0.7706319	0.004746308	0.2659817	0.13065489	0.0013955032	0.09781215	0.053846065	0.0050488906	0.028347056	0.0025553233	0.26973364	0.17774117	0.2007843	0.15722437	0.3207983	0.030955352	0.03781108	0.048185755	0.114613466
Italian	English	0.014177951	0.07714391	0.7674699	0.017532919	0.15192829	0.102363035	0.010516599	0.19460827	0.10103007	0.016274001	0.4047427	0.007065235	0.0868069	0.062959194	0.08981108	0.30290303	0.18069087	0.029019548	0.09140333	0.050410923	0.054274358
Basque	Italian	0.0043112068	0.017116046	0.025441106	0.013500699	0.105229445	0.014864439	0.006969321	0.69692814	0.2988401	0.008485344	0.004533789	0.0039685294	0.012921483	0.10873537	0.15165426	0.056581747	0.09275906	0.06669315	0.10910533	0.56917	0.15903468
English	English	0.0010416325	0.2558288	0.51779383	0.0015064377	0.38214344	0.14961107	0.0011277028	0.15798023	0.17398354	0.0011835773	0.02462306	0.002363585	0.20472063	0.13406199	0.12816842	0.08051382	0.48231825	0.05611088	0.035941422	0.059574585	0.3446232
Estonian	Estonian	0.016954526	0.0651392	0.047107402	0.11351672	0.033685558	0.036932047	0.0026319171	0.1281991	0.017976234	0.003072611	0.0036611566	0.009253408	0.020012408	0.11037527	0.28361985	0.046480004	0.022303548	0.8985388	0.012643585	0.09189213	0.22211438
German	Catalan	0.0024766657	0.42574894	0.12631395	0.0014857912	0.38414356	0.2671035	0.00079944625	0.22925892	0.018790813	0.0011199136	0.042399317	0.0009751772	0.20676501	0.090336785	0.38982916	0.08101732	0.15634967	0.07129425	0.162871	0.14615554	0.4922304
Spanish	Estonian	0.044968873	0.023904508	0.01588515	0.23726203	0.038867965	0.010107221	0.04063927	0.4031943	0.03232965	0.03879025	0.004456862	0.064794004	0.11709715	0.2128755	0.40779996	0.079602666	0.054213375	0.6079058	0.044916347	0.30142444	0.26689836
Catalan	Catalan	0.00057927694	0.06690907	0.08244179	0.00026460143	0.28038418	0.03753536	0.00015134273	0.104102336	0.008266462	0.0005745665	0.0039466824	0.0010116276	0.08198529	0.15694171	0.079435	0.0044904943	0.28931537	0.025369225	0.01322825	0.07644276	0.8773434
Turkish	English	0.072418794	0.3612923	0.5400111	0.09587616	0.117617086	0.13629934	0.1659503	0.29908153	0.050086763	0.023290832	0.059154175	0.017616834	0.1735334	0.29026434	0.35797453	0.28436258	0.1379943	0.08347639	0.18569234	0.08352176	0.12772836
Basque	Spanish	0.009605501	0.2299182	0.039200116	0.066213705	0.18885705	0.21826787	0.00070377125	0.23737532	0.05040111	0.0027016955	0.021790426	0.005988094	0.03400345	0.53141016	0.55454546	0.026016535	0.051999252	0.27039626	0.14049797	0.30705193	0.12969825
French	Catalan	0.011624822	0.13446528	0.13671732	0.020149017	0.39631164	0.10220459	0.011048081	0.27875385	0.14400044	0.01654779	0.06546549	0.027020223	0.16848283	0.28892085	0.36402592	0.30585983	0.25328147	0.15424223	0.11765109	0.22216748	0.44972977
Estonian	Estonian	0.005228327	0.10551341	0.022646746	0.0046416703	0.0062924516	0.094849385	7.579591e-05	0.052440714	0.0007522712	0.00023520719	0.00446733	0.0019916338	0.0124979215	0.07771086	0.062763505	0.0065382617	0.010650723	0.9806093	0.034683663	0.025684081	0.052408278
Spanish	Spanish	0.0054064346	0.023771904	0.031715345	0.08863494	0.08868514	0.05997311	0.0051050154	0.13434975	0.007933685	0.0020554308	0.004836704	0.022878012	0.09181206	0.23051684	0.75246507	0.039024357	0.041397065	0.27409333	0.00874447	0.088516906	0.49633187
Dutch	German	0.0033684222	0.57844114	0.09557004	0.0005410964	0.10695897	0.6046634	0.0006010405	0.06765121	0.010150096	0.0005190942	0.014892168	0.0013770469	0.02750022	0.08307859	0.11237171	0.1440914	0.08938784	0.023596847	0.46131998	0.101717725	0.039253548
Estonian	Estonian	0.0019181019	0.028177734	0.011770648	0.032564025	0.023907036	0.012803509	0.0067191427	0.25253922	0.009822821	0.001642057	0.0020196268	0.0013455001	0.0067957137	0.099569984	0.10782443	0.020303667	0.042830836	0.90121365	0.043278325	0.30105436	0.06939557
Catalan	Catalan	0.00017912063	0.16626237	0.15185185	0.00020081997	0.10512039	0.08147981	0.0003514213	0.107205994	0.00939283	0.00024839307	0.0042850277	0.00027290737	0.039931424	0.040297966	0.074456684	0.0040952098	0.17453122	0.025746878	0.0047382377	0.032590628	0.93756115
Estonian	Estonian	0.006586893	0.03532221	0.012314024	0.029468454	0.037303608	0.013483679	0.002210111	0.21226984	0.045963384	0.0041251103	0.0096184835	0.002992699	0.02882256	0.08689906	0.24601346	0.05400729	0.051778957	0.8621551	0.08512943	0.3370339	0.10083695
English	German	0.0033774965	0.43099412	0.32260007	0.0042934236	0.17293295	0.56464744	0.0012200263	0.084874555	0.03874247	0.0021475526	0.020101903	0.005219307	0.26408708	0.25433517	0.3202732	0.17656982	0.1443448	0.09799914	0.07963188	0.042928424	0.21322589
Italian	Italian	0.0009817664	0.0076898295	0.0030682778	0.0019640282	0.051597938	0.007707583	0.00078239216	0.8215081	0.004022364	0.0014853213	0.0013857404	0.0067731873	0.010100131	0.17168787	0.19887532	0.013799128	0.040051322	0.082427815	0.0072163693	0.47522667	0.13656904
Estonian	Estonian	0.0048025395	0.04703189	0.06573834	0.0022479638	0.062440537	0.029383168	0.00042192495	0.39073873	0.0141305225	0.0010475579	0.010744357	0.0017528009	0.015725138	0.1444994	0.15242194	0.015181779	0.016798615	0.6349572	0.009060072	0.510798	0.3558654
English	German	0.020185005	0.18884829	0.18907183	0.039709937	0.2928939	0.5256928	0.0013225453	0.37671137	0.16578697	0.010909226	0.12957005	0.0070440494	0.034542732	0.32819992	0.2236071	0.08211171	0.18859062	0.073791705	0.07592195	0.2902224	0.2853995
Spanish	Spanish	0.0014463668	0.007257851	0.02166734	0.0029104683	0.22295819	0.0054103015	0.003236223	0.587669	0.025813118	0.0020917815	0.015174275	0.002125404	0.06860732	0.10203126	0.63918597	0.004306857	0.10129151	0.041443076	0.052639265	0.19038545	0.35884145
Catalan	Spanish	0.00035631174	0.060973484	0.08548583	0.0015993017	0.26498884	0.028960006	0.004061353	0.13863377	0.020353166	0.0026465938	0.014168153	0.0050767255	0.11181474	0.16978182	0.6507601	0.02161943	0.2154175	0.12623277	0.06680597	0.10954055	0.59493226
English	English	0.0059820293	0.483572	0.8268296	0.001312763	0.039990094	0.2684584	0.0040081	0.012663057	0.007416708	0.0027120279	0.0027838314	0.0020763401	0.03301208	0.032438193	0.016474523	0.022951374	0.06931194	0.0073467963	0.0030902845	0.006470581	0.0265279
German	German	0.0023140602	0.41194037	0.32825083	0.00039799017	0.025301656	0.82129216	0.00065102224	0.01978055	0.0072755027	0.0005278578	0.003039865	0.0021025797	0.053701986	0.12475455	0.02927832	0.09937013	0.10412209	0.061661933	0.01821631	0.030065155	0.043276478
English	English	0.009194964	0.40928933	0.69123125	0.0070447004	0.086095825	0.451942	0.0024716363	0.061353244	0.015054345	0.009596721	0.010027278	0.030753808	0.06648685	0.2550164	0.07574536	0.047366265	0.21742648	0.06967088	0.029087353	0.0381692	0.07669364
Spanish	Catalan	0.0052459356	0.14954516	0.12732613	0.002083436	0.10871572	0.16024123	0.0055087986	0.13950044	0.012885066	0.0030332783	0.01374138	0.0032695534	0.06714359	0.19393292	0.2819828	0.027114773	0.27944237	0.20798163	0.05207947	0.5301872	0.6136022
Estonian	Estonian	0.049384028	0.22300814	0.17661667	0.022287296	0.12316061	0.12637362	0.005767164	0.4238451	0.036835704	0.008863082	0.06197145	0.013000898	0.055382226	0.39226088	0.3679951	0.048360467	0.0979437	0.5665793	0.05896124	0.24251884	0.11083769
Dutch	English	0.018505806	0.18324007	0.7705475	0.0060229003	0.37994123	0.21274267	0.006575705	0.04557027	0.017554874	0.0148873	0.10091249	0.024094764	0.07112857	0.11603268	0.048981104	0.11587999	0.28845185	0.026934434	0.04704478	0.054222364	0.21410052
Estonian	Estonian	0.014149791	0.17789489	0.026304418	0.00127089	0.035420593	0.31252265	0.011552741	0.22925095	0.0023620478	0.0001423934	0.0031926897	0.0018212888	0.037082344	0.4781179	0.24015836	0.00968523	0.016285848	0.57019895	0.018457666	0.41165942	0.1813508
Spanish	English	0.0076668276	0.28106678	0.5683258	0.043714475	0.233572	0.15184319	0.031899225	0.28560463	0.21146688	0.045490976	0.16740659	0.022142213	0.19422445	0.13518487	0.25612906	0.30994028	0.3020494	0.14071444	0.08006193	0.056805603	0.14899796
English	English	0.005425592	0.23365617	0.7410327	0.0019570428	0.09576316	0.13212317	0.006415666	0.020243501	0.0045966436	0.001601245	0.01261411	0.0054515665	0.055533715	0.038483437	0.026400534	0.09582234	0.58586407	0.007984026	0.03775509	0.034689073	0.092618816
Spanish	Spanish	0.012930213	0.13100821	0.038256343	0.039509617	0.16038005	0.094903566	0.0029006312	0.42919314	0.06279781	0.005842008	0.010842975	0.024282346	0.12943539	0.23408522	0.43358448	0.25889006	0.18001859	0.18687396	0.35065478	0.34143177	0.3501208
Catalan	Catalan	0.00018450579	0.16339754	0.050066542	0.000112384565	0.14072047	0.04419342	0.00014879451	0.038322862	0.008185435	0.00014977201	0.0012812219	0.0006072643	0.12072065	0.07679773	0.10196231	0.0061664293	0.13610396	0.06620032	0.004588978	0.034455102	0.94471204
English	English	0.00932148	0.089116134	0.52497226	0.0039939745	0.41918582	0.19699231	0.0017369711	0.08112374	0.047769256	0.0030755298	0.044975054	0.004682149	0.33947223	0.17365403	0.1872903	0.27294168	0.21673587	0.043547865	0.3476069	0.09541117	0.23904005
English	English	0.00023300966	0.29437688	0.8235987	9.308612e-05	0.048306346	0.4779706	1.2465801e-05	0.0067127016	0.0070748893	2.871927e-05	0.0021934968	0.00016243273	0.0024667368	0.05814411	0.0021310928	0.005127489	0.024419136	0.00097574265	0.00092506997	0.0011930021	0.010995226
Estonian	Estonian	0.034337785	0.1034105	0.03810286	0.11825767	0.08945181	0.06110086	0.025372012	0.18464497	0.029129205	0.01682397	0.0057962392	0.045684334	0.064939156	0.17621788	0.22826624	0.10679039	0.11749891	0.7295537	0.12718183	0.3061447	0.41016078
Portuguese	Portuguese	0.016422246	0.04390465	0.0071498267	0.04264673	0.032277714	0.0037997386	0.0034959926	0.032948993	0.018642431	0.04646011	0.017471226	0.3523388	0.9192712	0.10903001	0.06069312	0.008728079	0.057008065	0.022687858	0.040334757	0.0021097814	0.026867088
Estonian	Estonian	0.0143927485	0.06237141	0.10678811	0.045868736	0.07853421	0.05938296	0.015351566	0.1448515	0.022666851	0.0021686205	0.0028501793	0.025835477	0.135616	0.26670244	0.41017836	0.08124568	0.03489859	0.6525134	0.0047338624	0.048377074	0.5065233
Estonian	Estonian	0.004136278	0.03425604	0.013103623	0.0064158575	0.016338842	0.010406181	0.0039804457	0.11766911	0.00918108	0.00045454194	0.0006406329	0.0020092393	0.014942753	0.068455026	0.070296004	0.035300743	0.025285563	0.97839016	0.01563926	0.09474855	0.07787807
Italian	Italian	0.1312493	0.0573759	0.039291997	0.08496411	0.49611783	0.020150715	0.016099546	0.57436794	0.2036148	0.08477486	0.024564685	0.10596616	0.16060446	0.44104615	0.29055962	0.11927274	0.04487469	0.010022586	0.06417276	0.052723315	0.07460372
Danish	English	0.2976278	0.4658774	0.48431394	0.26713696	0.14180496	0.14858794	0.13824402	0.043158557	0.03453884	0.035194255	0.052999176	0.06391886	0.4044039	0.23240057	0.11312786	0.22111577	0.119399674	0.06931424	0.109466165	0.048933312	0.057323225
Estonian	Estonian	0.0020651578	0.02810027	0.005161659	0.009405483	0.007411797	0.013689386	0.00078481634	0.047462158	0.001313121	0.0013502012	0.0007788552	0.0020425895	0.004516074	0.032084838	0.08199567	0.021280887	0.025096813	0.98346686	0.00703785	0.12759045	0.0647699
Basque	Spanish	0.0115406765	0.05527229	0.027049627	0.011599791	0.045622762	0.038761836	0.0010239446	0.15299287	0.0033930172	0.0027947873	0.0075555467	0.005737042	0.05885896	0.4148384	0.7137962	0.024006994	0.048728384	0.075023316	0.016512698	0.4546309	0.26123345
Estonian	Spanish	0.003855562	0.079589054	0.091832526	0.003983375	0.12898321	0.040147554	0.0060685603	0.36256772	0.075732775	0.0034850657	0.01116753	0.001762226	0.14174083	0.24104306	0.4801886	0.038445324	0.17138799	0.40263724	0.07404619	0.41166905	0.39101058
French	Catalan	0.00036980747	0.057823807	0.009327829	0.00027879098	0.08470344	0.16296284	0.00014733645	0.2747876	0.010663566	0.00017071974	0.0018604241	0.0009879116	0.08831639	0.44421157	0.35704085	0.017428486	0.07160236	0.23829506	0.088740595	0.19946285	0.66688365
English	English	0.0023127908	0.3587856	0.74575084	0.0037156215	0.17585286	0.119253635	0.0021933063	0.11402469	0.0069851857	0.0015768321	0.011654751	0.0009893901	0.04935481	0.017084587	0.061312206	0.057602473	0.339893	0.0046075815	0.034393884	0.031233078	0.3595238
Italian	Estonian	0.0047524585	0.1603577	0.1602025	0.0033022312	0.18977328	0.118075535	0.0030965786	0.28113723	0.12828697	0.005442447	0.042788386	0.004200396	0.13448331	0.32681346	0.17284165	0.3957903	0.35543445	0.4520249	0.21088283	0.31834888	0.11555595
Turkish	English	0.0007556993	0.26461115	0.6443366	0.00083227904	0.15731083	0.31254765	0.0014095182	0.34347335	0.03227284	0.002918554	0.0044480828	0.00038573903	0.03204113	0.053286284	0.11753737	0.03382562	0.2624683	0.021893198	0.01715314	0.09800991	0.41861317
English	English	0.0018005696	0.5438786	0.6741112	0.0007135657	0.10107343	0.45345894	0.0009215874	0.023088627	0.0034370094	0.0017553546	0.026939083	0.0067205704	0.057989057	0.072156295	0.028589198	0.076695	0.11200051	0.010486101	0.033177722	0.0123704495	0.05856042
Basque	Italian	0.0087025	0.21401024	0.10616298	0.0028594967	0.3907824	0.17880821	0.0012497555	0.50749713	0.030168625	0.0039186804	0.044630006	0.0045351353	0.1637962	0.38210443	0.25725406	0.056391284	0.2584207	0.07839639	0.14957897	0.365399	0.16327561
German	English	0.097223125	0.33499914	0.83935934	0.018580215	0.023247672	0.33694637	0.09936634	0.016748425	0.002639902	0.0066834507	0.001135816	0.0906622	0.10577347	0.101750605	0.051789764	0.12677807	0.0069559454	0.019360723	0.0103447065	0.0031287891	0.01085035
Catalan	Catalan	0.0018199144	0.019035336	0.0138557535	0.00085847266	0.05617216	0.06462642	0.0009860378	0.0991576	0.0025543624	0.00016785844	0.0043452536	0.003849338	0.052056763	0.23407646	0.4597287	0.0067523844	0.026901007	0.101083346	0.006776195	0.15487784	0.8236286
Estonian	Estonian	0.007997989	0.07292945	0.013841061	0.04699033	0.024796925	0.04841521	0.0042137457	0.09012239	0.0060925535	0.004595996	0.0016354397	0.018616159	0.038164124	0.14293204	0.35944483	0.028249897	0.055227034	0.713867	0.0100880265	0.34000987	0.44772992
German	German	0.0034702118	0.40386483	0.11741107	0.00038295155	0.3181863	0.51349324	0.0007691985	0.12152854	0.02136026	0.0022032529	0.08203067	0.009367508	0.14441416	0.4356016	0.07501295	0.044521768	0.4422295	0.040772457	0.045554038	0.11966358	0.06552118
Portuguese	Portuguese	0.4042398	0.25582886	0.24959213	0.33589035	0.06527448	0.048676945	0.16353665	0.25600618	0.020138826	0.049730305	0.055583768	0.027546508	0.50447834	0.26107296	0.340163	0.2113617	0.032533724	0.03028024	0.034870338	0.017540403	0.061980724
Estonian	Estonian	0.00084875675	0.0057079373	0.0016454348	0.010153775	0.0018106559	0.003145575	0.00024921296	0.0085831005	0.0008840989	0.0001682157	0.00022030143	0.00046106556	0.007740912	0.01826148	0.11789337	0.00565502	0.0043034563	0.9883405	0.0029255226	0.035765786	0.08558961
Estonian	Estonian	0.009702739	0.1482358	0.026599871	0.008515868	0.09354341	0.13134302	0.0017850808	0.30099463	0.025900139	0.004280753	0.026180381	0.012739522	0.10979436	0.30559388	0.45478925	0.017171761	0.066019095	0.55460024	0.1067146	0.4518316	0.13770449
English	English	0.0042050765	0.42394087	0.5308511	0.011117326	0.3455281	0.2311167	0.00022343291	0.16893917	0.03477075	0.010281406	0.10735612	0.0024098903	0.3879402	0.16583765	0.26624042	0.0093514165	0.23260818	0.032035917	0.02659489	0.06239003	0.124238834
Italian	Italian	0.0006509111	0.015023632	0.0035752552	0.0034101205	0.026466172	0.007282931	0.0013425868	0.49143943	0.0073007923	0.000109456385	0.0013196472	0.00056862447	0.020446284	0.08151949	0.4730607	0.0046721236	0.01483589	0.4526967	0.013023757	0.472824	0.31251857
Turkish	Catalan	0.001172656	0.2286879	0.079927035	0.00047674036	0.30430183	0.09714505	0.0014724619	0.17658009	0.0126350615	0.0017352396	0.0135231875	0.002007348	0.14357446	0.2535899	0.18754	0.048358236	0.38982594	0.23042479	0.07463247	0.2672327	0.6350343
Portuguese	Portuguese	0.022676006	0.17941144	0.29277486	0.039299842	0.31054333	0.106543966	0.00802811	0.15047598	0.06312043	0.06375167	0.041482117	0.3437444	0.46870312	0.46718872	0.28715277	0.123841904	0.25474927	0.015413323	0.041514102	0.01740125	0.13677585
English	English	0.10440834	0.1581736	0.78766	0.0075076725	0.089192644	0.19012393	0.025186436	0.014910061	0.016178383	0.025452152	0.46815428	0.06460923	0.05479	0.061928086	0.011273523	0.25090376	0.03893854	0.000975322	0.05401348	0.0042414265	0.005876122
Italian	English	0.13977796	0.20943989	0.4468083	0.092077225	0.18815972	0.100217216	0.053476613	0.3352409	0.10400481	0.062347684	0.16011316	0.14323655	0.4233909	0.3988063	0.2661224	0.060760926	0.18525906	0.20485133	0.05601125	0.08668251	0.08470403
German	German	0.01858772	0.1991736	0.12410549	0.02199121	0.14916211	0.7416131	0.0032534476	0.052280474	0.013056231	0.0047244434	0.009072441	0.034595963	0.15069993	0.3667364	0.26839167	0.14710987	0.067374185	0.09458015	0.09064521	0.10164381	0.29108292
English	English	0.031010801	0.22305053	0.6420263	0.023531513	0.19457099	0.20594358	0.018083839	0.20601155	0.047992155	0.021647567	0.2923327	0.0080710305	0.12413089	0.1820918	0.19728386	0.0990806	0.39408663	0.06930851	0.10360206	0.17151596	0.16624859
English	English	0.0034796298	0.29542398	0.8576971	0.0016365299	0.08108278	0.3506632	0.0005084719	0.07909294	0.010922906	0.0010021343	0.02720179	0.00084959157	0.05271391	0.13173716	0.04962387	0.032682978	0.064235546	0.05943391	0.009610076	0.026643822	0.09101971
Portuguese	English	0.09483301	0.15174176	0.6173265	0.042199217	0.16832593	0.20126247	0.032160796	0.081893966	0.038486607	0.038768746	0.24056938	0.26616368	0.46616358	0.34982485	0.053799853	0.14624271	0.09936571	0.00957705	0.02239559	0.0119846575	0.047417086
Estonian	Estonian	0.0015428354	0.01584795	0.013598573	0.004668073	0.0146078095	0.005591258	0.003400999	0.11421383	0.021102084	0.00033871498	0.004330461	0.00038714428	0.02643946	0.037703086	0.1757044	0.09897703	0.022616243	0.95692885	0.026064927	0.14205377	0.07682698
Dutch	Italian	0.0021383518	0.2608831	0.16951102	0.0010655491	0.21831565	0.1009288	0.0012687276	0.5844424	0.028557973	0.0012695132	0.03513882	0.00032433105	0.057808805	0.12488844	0.3057504	0.010086381	0.1752541	0.103998065	0.04895518	0.49736547	0.31289423
German	German	0.3043951	0.42295745	0.060218867	0.08757036	0.04098178	0.49420032	0.0467346	0.018115023	0.007573428	0.02197114	0.011167223	0.31292176	0.28437498	0.40882894	0.12357252	0.30424222	0.025960175	0.091083184	0.040290136	0.009452479	0.060155384
Estonian	Estonian	0.0022973083	0.0056670564	0.0011884156	0.0033617131	0.010485945	0.0054166345	0.00047075484	0.085365415	0.0008553308	0.0002931207	0.0005615011	0.0014646751	0.017068837	0.10030081	0.2524396	0.0020466812	0.0029818183	0.92351156	0.0014674204	0.094320156	0.23802836
Catalan	Portuguese	0.0035980048	0.03386995	0.02501902	0.0062170355	0.19298102	0.015907131	0.0008589504	0.07873292	0.03954887	0.000834575	0.002171861	0.01371957	0.6944576	0.21417534	0.32627636	0.023741035	0.1949486	0.10906061	0.042529758	0.08405596	0.50871164
Arabic	German	0.0016056546	0.4297725	0.08238353	0.0006129294	0.1717978	0.6832211	0.0005355733	0.09853439	0.004916687	0.0005390015	0.010409495	0.0031945854	0.13918076	0.3386317	0.2821309	0.052950446	0.13739581	0.056645975	0.038081825	0.0843173	0.2350689
Basque	Estonian	0.005584132	0.05577681	0.03218111	0.01204938	0.09397874	0.053857952	0.0012318701	0.419781	0.007556551	0.003919392	0.010775091	0.017038118	0.080727644	0.41604063	0.42589974	0.008244288	0.0756409	0.502528	0.016127262	0.31736737	0.29486325
Catalan	Catalan	8.726488e-05	0.006723065	0.009906223	0.00015881337	0.034486573	0.007077468	8.759298e-05	0.09188153	0.0016259294	4.14854e-05	0.0002983376	0.00038317792	0.014452243	0.0674459	0.20538096	0.0019896866	0.015577381	0.13382323	0.0010700399	0.31813514	0.907671
English	English	0.003908966	0.44085848	0.6087814	0.00031096698	0.073673934	0.60059476	0.000581241	0.02452258	0.0151360445	0.0015029302	0.02261626	0.004274936	0.04182595	0.037468422	0.019475287	0.2027934	0.10432985	0.005331616	0.105024114	0.007412328	0.029206406
